Compas,Pitch,Roll,AccX,AccY,AccZ,Timer2,temps,Comportement
2768,37,11,1424,9760,14192,64921,526.1212235,D_S_TI
2773,37,11,1472,10352,14016,64922,526.135227,D_S_TI
2776,37,11,1296,10432,14032,64923,526.1492305,D_S_TI
2779,37,11,1408,9936,14160,64924,526.163234,D_S_TI
2781,36,11,1472,9744,14240,64925,526.1772375,D_S_TI
2782,36,11,1760,9728,14000,64926,526.191241,D_S_TI
2784,36,10,2112,9536,13792,64927,526.2052445,D_S_TI
2881,37,11,2064,11584,15536,64952,526.555332,D_S_TI
2883,37,11,2064,11584,15536,64953,526.5693355,D_S_TI
2883,37,11,1456,9648,14752,64954,526.583339,D_S_TI
2886,37,11,1632,8352,16048,64955,526.5973425,D_S_TI
2888,37,11,2560,9424,12928,64956,526.611346,D_S_TI
2890,37,11,2416,9984,16112,64957,526.6253495,D_S_TI
2895,37,11,2528,12032,11760,64958,526.639353,D_S_TI
2898,37,11,1968,10080,15120,64959,526.6533565,D_S_TI
2902,37,11,1840,12256,14352,64960,526.66736,D_S_TI
2904,37,11,2064,8336,12288,64961,526.6813635,D_S_TI
2903,37,11,1664,8624,17072,64962,526.695367,D_S_TI
2921,37,11,2528,8992,13008,64976,526.891416,D_S_TI
2921,37,11,2528,8992,13008,64977,526.9054195,D_S_TI
2920,37,11,2480,8912,13072,64978,526.919423,D_S_TI
2916,37,10,2224,9248,13968,64979,526.9334265,D_S_TI
2916,37,10,2320,9872,14192,64980,526.94743,D_S_TI
2915,36,10,2384,10272,13888,64981,526.9614335,D_S_TI
2915,37,10,2432,10224,13520,64982,526.975437,D_S_TI
2916,37,11,2464,10240,13552,64983,526.9894405,D_S_TI
2916,37,10,2368,10288,13568,64984,527.003444,D_S_TI
2914,37,10,2384,10544,13680,64985,527.0174475,D_S_TI
2914,37,10,2592,10656,13680,64986,527.031451,D_S_TI
2893,38,12,3600,9888,12016,65011,527.3815385,D_S_S
2891,38,13,3392,10208,12576,65012,527.395542,D_S_S
2888,38,13,3248,10832,12288,65013,527.4095455,D_S_S
2886,38,13,3104,11072,12272,65014,527.423549,D_S_S
2884,38,13,3008,11056,12352,65015,527.4375525,D_S_S
2881,38,13,3136,11024,12496,65016,527.451556,D_S_S
2879,39,13,3184,10896,12432,65017,527.4655595,D_S_S
2877,39,13,3472,10480,12432,65018,527.479563,D_S_S
2875,39,13,3488,10224,12480,65019,527.4935665,D_S_S
2871,39,13,3520,9936,12720,65020,527.50757,D_S_S
2869,39,13,3664,10880,12768,65021,527.5215735,D_S_S
2827,43,15,4624,11008,11360,65063,528.1097205,D_S_TI
2825,43,15,4432,10704,12144,65064,528.123724,D_S_TI
2824,42,15,4080,10480,12512,65065,528.1377275,D_S_TI
2823,42,15,4144,10608,12064,65066,528.151731,D_S_TI
2823,42,15,4624,11328,10992,65067,528.1657345,D_S_TI
2825,42,15,7568,9360,8896,65068,528.179738,D_S_TI
2829,43,15,5936,14400,7072,65069,528.1937415,D_S_TI
2825,43,15,3168,12656,13200,65070,528.207745,D_S_TI
2821,42,15,1632,8240,13872,65071,528.2217485,D_S_TI
2817,42,15,1984,9040,13408,65072,528.235752,D_S_TI
2815,42,15,2720,10864,12752,65073,528.2497555,D_S_TI
2806,42,15,4096,11232,11888,65103,528.6698605,M_M
2806,42,15,3952,11088,12112,65103,528.6698605,M_M
2806,42,15,3840,10880,12352,65104,528.683864,M_M
2806,42,15,3696,11104,12640,65105,528.6978675,M_M
2805,43,15,3632,11280,12720,65106,528.711871,M_M
2804,42,15,3696,11504,12608,65107,528.7258745,M_M
2801,42,15,3808,11520,12288,65108,528.739878,M_M
2796,42,14,3936,11648,12016,65109,528.7538815,M_M
2800,42,15,4224,11728,11888,65110,528.767885,M_M
2805,43,15,4160,11744,11904,65111,528.7818885,M_M
2808,43,15,4368,11600,11840,65112,528.795892,M_M
2811,43,15,4160,11632,12224,65137,529.1459795,B
2811,43,15,4352,11392,12160,65138,529.159983,B
2811,43,15,4624,11152,12112,65139,529.1739865,B
2811,43,16,4928,10960,12080,65140,529.18799,B
2810,43,16,5088,10832,11920,65141,529.2019935,B
2810,43,16,5072,10832,11968,65142,529.215997,B
2810,43,16,5040,10816,12096,65143,529.2300005,B
2810,43,16,4512,10640,12208,65144,529.244004,B
2810,43,16,4480,10832,12128,65145,529.2580075,B
2810,43,16,3984,10928,12112,65146,529.272011,B
2810,43,16,3728,11328,12320,65147,529.2860145,B
2784,42,16,4832,10976,12784,65172,529.636102,B
2784,42,16,4528,11232,12384,65173,529.6501055,B
2784,42,16,5728,11472,11888,65174,529.664109,B
2788,42,16,9392,9440,6000,65175,529.6781125,B
2789,42,16,6080,14368,8528,65176,529.692116,B
2785,42,16,1440,8224,15264,65177,529.7061195,B
2780,42,16,1488,7312,14784,65178,529.720123,B
2777,42,16,2128,9392,12896,65179,529.7341265,B
2777,42,16,3152,12144,11696,65180,529.74813,B
2776,42,16,3664,13216,11664,65181,529.7621335,B
2777,42,15,4032,13296,12464,65182,529.776137,B
2776,42,16,4816,11360,12720,65207,530.1262245,B
2777,42,16,4816,11360,12720,65208,530.140228,B
2779,42,16,4368,11280,12128,65209,530.1542315,B
2781,42,17,9472,8832,7696,65210,530.168235,B
2786,42,17,7184,14512,6544,65211,530.1822385,B
2785,42,17,3760,13424,14272,65212,530.196242,B
2781,42,17,1552,9632,15344,65213,530.2102455,B
2776,42,16,1232,7856,15024,65214,530.224249,B
2768,42,16,1504,8960,13712,65215,530.2382525,B
2763,42,15,2624,11600,11968,65216,530.252256,B
2771,42,16,3536,13200,11232,65217,530.2662595,B
2775,42,17,5312,11920,11696,65242,530.616347,B
2776,42,17,5216,11760,11600,65243,530.6303505,B
2777,42,17,4912,11680,11456,65244,530.644354,B
2778,42,17,4800,11616,11488,65245,530.6583575,B
2778,42,17,4384,11440,11280,65246,530.672361,B
2777,42,17,4096,11168,11248,65247,530.6863645,B
2776,42,17,3760,10896,11584,65248,530.700368,B
2776,42,17,3680,11088,11424,65249,530.7143715,B
2772,43,16,3584,11440,11376,65250,530.728375,B
2767,42,16,3568,12320,11344,65251,530.7423785,B
2767,42,16,3520,12128,11296,65252,530.756382,B
2777,42,17,2832,10160,12112,65277,531.1064695,B
2777,42,17,2960,10656,12288,65278,531.120473,B
2777,42,17,3568,12176,12368,65279,531.1344765,B
2777,43,17,3984,13632,12432,65280,531.14848,B
2776,43,16,3792,13824,12304,65281,531.1624835,B
2775,43,16,3456,12432,11328,65282,531.176487,B
2774,43,16,2928,10880,11008,65283,531.1904905,B
2774,43,16,4464,9040,10640,65284,531.204494,B
2773,43,16,5392,9392,10928,65285,531.2184975,B
2774,42,16,5552,9856,11120,65286,531.232501,B
2775,42,16,5280,10560,11584,65287,531.2465045,B
2773,42,17,4288,10928,11632,65324,531.764634,B
2774,42,16,4192,12128,11296,65325,531.7786375,B
2773,42,16,3648,12752,11968,65326,531.792641,B
2772,42,16,3360,11232,12240,65327,531.8066445,B
2770,42,16,3728,9712,11776,65328,531.820648,B
2769,42,16,4288,10064,12688,65329,531.8346515,B
2769,42,16,6032,10592,11568,65330,531.848655,B
2770,42,16,5776,11584,12176,65331,531.8626585,B
2770,42,16,5040,11072,12688,65332,531.876662,B
2771,42,17,5920,11328,11696,65333,531.8906655,B
2776,42,17,9360,9712,6656,65334,531.904669,B
2773,42,17,4416,11536,11728,65359,532.2547565,B
2773,42,17,4608,11872,12080,65360,532.26876,B
2773,42,17,4656,12272,12368,65361,532.2827635,B
2774,42,17,4752,12832,12528,65362,532.296767,B
2774,42,17,5120,12400,12160,65363,532.3107705,B
2774,42,17,5552,11776,11872,65364,532.324774,B
2774,42,17,6256,11776,11952,65365,532.3387775,B
2775,42,17,8144,13232,11616,65366,532.352781,B
2778,42,18,9216,14096,10576,65367,532.3667845,B
2781,43,18,10272,14656,10144,65368,532.380788,B
2785,43,19,11168,14096,9984,65369,532.3947915,B
2570,44,21,3392,11760,12224,65394,532.744879,B
2570,44,21,3392,11760,12224,65395,532.7588825,B
2558,44,21,3312,11936,12528,65396,532.772886,B
2532,44,21,3104,12368,13024,65397,532.7868895,B
2518,44,20,2560,12432,13856,65398,532.800893,B
2504,44,20,2160,12432,14128,65399,532.8148965,B
2490,44,20,1904,12240,14432,65400,532.8289,B
2475,44,20,1568,12464,14640,65401,532.8429035,B
2461,44,19,1264,12656,14400,65402,532.856907,B
2447,44,19,1168,12928,13968,65403,532.8709105,B
2432,44,19,1024,13120,13680,65404,532.884914,B
2098,43,5,2448,11744,11712,65429,533.2350015,B
2093,43,5,2448,11744,11712,65430,533.249005,B
2087,43,5,2272,11984,12096,65431,533.2630085,B
2083,43,5,2208,12304,12000,65432,533.277012,B
2079,43,5,1936,12352,12096,65433,533.2910155,B
2075,43,5,1728,12464,11952,65434,533.305019,B
2072,43,5,1600,12640,11984,65435,533.3190225,B
2069,43,5,1456,12528,12048,65436,533.333026,B
2066,43,5,1488,12288,11920,65437,533.3470295,B
2061,43,5,1552,12336,11808,65438,533.361033,B
2059,44,5,2032,12016,11984,65439,533.3750365,B
2054,46,8,2288,12320,11760,65465,533.7391275,B
2054,46,8,2304,12496,11648,65466,533.753131,B
2055,46,8,2064,12352,11664,65467,533.7671345,B
2055,46,8,1744,12208,11696,65468,533.781138,B
2056,46,8,1488,12096,11760,65469,533.7951415,B
2056,46,8,1328,12112,12032,65470,533.809145,B
2057,46,8,1312,12336,11808,65471,533.8231485,B
2057,46,7,1632,12352,11392,65472,533.837152,B
2057,46,7,1680,12288,11216,65473,533.8511555,B
2058,46,7,1344,12496,10784,65474,533.865159,B
2058,46,7,560,12352,12016,65475,533.8791625,B
2073,46,1,-7536,7168,8768,65500,534.22925,B
2073,46,1,-7536,7168,8768,65501,534.2432535,B
2078,46,1,-976,4096,4448,65502,534.257257,B
2084,46,1,6160,7808,9648,65503,534.2712605,B
2092,46,4,15232,14672,16016,65504,534.285264,B
2092,47,6,29504,24288,-1408,65505,534.2992675,B
2136,48,7,15216,23824,1104,65506,534.313271,B
2142,47,7,6816,12096,20800,65507,534.3272745,B
2143,46,7,2544,272,21056,65508,534.341278,B
2145,45,7,-4320,2448,18640,65509,534.3552815,B
2148,45,6,-11328,7328,21152,65510,534.369285,B
2445,48,12,5296,13632,8304,65536,534.733376,B
2458,48,13,6000,13952,8256,65537,534.7473795,B
2472,48,14,6272,14192,7696,65538,534.761383,B
2472,48,16,5856,14016,7936,65539,534.7753865,B
2505,49,17,5088,13920,8160,65540,534.78939,B
2513,49,18,4128,13824,8544,65541,534.8033935,B
2519,49,18,3216,13648,8784,65542,534.817397,B
2523,49,18,2400,13360,9232,65543,534.8314005,B
2526,51,15,1648,13424,9328,65544,534.845404,B
2526,51,13,1200,13648,9472,65545,534.8594075,B
2537,56,11,3248,12800,8896,65570,535.209495,B
2540,56,11,4496,13888,8224,65571,535.2234985,B
2542,56,12,3872,13696,9136,65572,535.237502,B
2543,56,12,3216,13328,9328,65573,535.2515055,B
2543,56,12,3136,13504,9552,65574,535.265509,B
2543,56,12,3152,13744,9328,65575,535.2795125,B
2543,56,12,5136,12672,7392,65576,535.293516,B
2542,56,11,4752,16048,5440,65577,535.3075195,B
2537,56,11,1744,14544,10560,65578,535.321523,B
2532,56,10,48,11984,11248,65579,535.3355265,B
2529,55,10,544,13312,10816,65580,535.34953,B
2534,55,11,3168,13520,9408,65605,535.6996175,B
2534,55,11,2928,13440,9312,65606,535.713621,B
2534,55,11,2624,13584,9584,65607,535.7276245,B
2534,55,11,2560,13648,9536,65608,535.741628,B
2534,55,11,2256,13712,9600,65609,535.7556315,B
2533,55,11,2080,13888,9664,65610,535.769635,B
2531,55,10,2144,13760,9744,65611,535.7836385,B
2530,55,10,2080,13648,9456,65612,535.797642,B
2530,55,10,2240,13776,9280,65613,535.8116455,B
2530,55,10,2192,13712,9312,65614,535.825649,B
2529,55,10,2176,13360,9248,65615,535.8396525,B
2527,55,10,2688,13376,9776,65629,536.0357015,B
2527,55,10,2688,13376,9776,65630,536.049705,B
2526,55,10,2736,13264,9888,65631,536.0637085,B
2526,55,10,2608,13312,9872,65632,536.077712,B
2522,54,10,2704,13184,9952,65633,536.0917155,B
2522,54,10,2800,13536,9904,65634,536.105719,B
2527,54,10,2864,13872,9792,65635,536.1197225,B
2530,55,10,2880,14240,9456,65636,536.133726,B
2531,55,11,2768,13952,9456,65637,536.1477295,B
2531,55,11,2656,13744,9360,65638,536.161733,B
2532,55,11,2672,13776,9456,65639,536.1757365,B
2527,55,10,2592,13488,9840,65664,536.525824,B
2527,55,10,2800,13680,9792,65665,536.5398275,B
2527,55,10,2800,13680,9792,65666,536.553831,B
2528,55,10,2736,13696,9856,65667,536.5678345,B
2528,55,10,2960,13744,9952,65668,536.581838,B
2529,55,10,3056,13984,9632,65669,536.5958415,B
2530,55,10,3072,13888,9280,65670,536.609845,B
2530,55,10,2768,13872,9312,65671,536.6238485,B
2531,55,10,2688,13760,9184,65672,536.637852,B
2531,55,10,2512,13552,9488,65673,536.6518555,B
2531,55,10,2368,13504,9616,65674,536.665859,B
2531,55,10,2736,13152,9648,65699,537.0159465,D_S_TV
2531,55,10,2736,13152,9648,65700,537.02995,D_S_TV
2531,55,10,2944,13424,9776,65701,537.0439535,D_S_TV
2532,55,10,2992,13776,9760,65702,537.057957,D_S_TV
2532,55,10,3008,14112,9680,65703,537.0719605,D_S_TV
2533,55,10,3008,14144,9600,65704,537.085964,D_S_TV
2534,55,10,2928,14096,9632,65705,537.0999675,D_S_TV
2534,55,10,2784,14032,9584,65706,537.113971,D_S_TV
2534,55,10,2624,13920,9552,65707,537.1279745,D_S_TV
2534,55,10,2672,13744,9552,65708,537.141978,D_S_TV
2534,55,10,2672,13648,9536,65709,537.1559815,D_S_TV
2533,55,10,2768,12864,9536,65734,537.506069,M_M
2533,55,10,2768,12928,9648,65735,537.5200725,M_M
2533,55,10,2752,13248,9824,65736,537.534076,M_M
2532,55,10,2768,13744,10048,65737,537.5480795,M_M
2532,55,10,2832,14240,9872,65738,537.562083,M_M
2532,55,10,2816,14304,9840,65739,537.5760865,M_M
2533,55,10,2864,14240,9872,65740,537.59009,M_M
2533,55,10,2816,14080,9696,65741,537.6040935,M_M
2533,55,10,2768,13968,9536,65742,537.618097,M_M
2533,55,10,2720,13952,9312,65743,537.6321005,M_M
2532,55,10,2576,13648,9360,65744,537.646104,M_M
2532,55,10,2560,13392,9872,65769,537.9961915,M_M
2532,55,10,2640,13520,9824,65770,538.010195,M_M
2531,55,10,2624,13760,9664,65771,538.0241985,M_M
2531,55,10,2688,13728,9792,65772,538.038202,M_M
2531,55,10,2832,13792,9616,65773,538.0522055,M_M
2532,55,10,3024,13856,9488,65774,538.066209,M_M
2533,55,10,2720,13824,9296,65775,538.0802125,M_M
2533,55,10,2512,13792,9296,65776,538.094216,M_M
2533,55,10,2496,13728,9360,65777,538.1082195,M_M
2533,55,10,2416,13600,9600,65778,538.122223,M_M
2533,55,10,2432,13760,9440,65779,538.1362265,M_M
2534,55,11,6000,14928,5232,65804,538.486314,M_M
2534,55,11,6000,14928,5232,65805,538.5003175,M_M
2535,55,11,3024,15424,9072,65806,538.514321,M_M
2530,55,10,752,12672,11520,65807,538.5283245,M_M
2528,55,10,320,13216,11280,65808,538.542328,M_M
2528,55,10,1200,14528,10640,65809,538.5563315,M_M
2528,55,10,2272,14832,9472,65810,538.570335,M_M
2528,55,10,2768,14864,9392,65811,538.5843385,M_M
2529,55,10,2816,14720,9632,65812,538.598342,M_M
2529,55,10,2960,14464,9424,65813,538.6123455,M_M
2528,55,10,2912,14208,9472,65814,538.626349,M_M
2528,55,10,2896,14048,9808,65840,538.99044,M_M
2528,55,10,2896,14032,9600,65841,539.0044435,M_M
2528,55,10,2832,13952,9536,65842,539.018447,M_M
2527,55,10,2736,13968,9328,65843,539.0324505,M_M
2526,55,10,2672,13776,9312,65844,539.046454,M_M
2523,55,10,2640,13648,9072,65845,539.0604575,M_M
2522,55,10,2432,13632,9296,65846,539.074461,M_M
2524,55,10,2480,13424,9312,65847,539.0884645,M_M
2529,56,10,2448,13728,9120,65848,539.102468,M_M
2530,56,10,2288,13872,9184,65849,539.1164715,M_M
2529,56,10,2208,13888,9280,65850,539.130475,M_M
2530,55,11,6160,13248,6560,65875,539.4805625,M_M
2530,55,11,6160,13248,6560,65876,539.494566,M_M
2533,55,11,4304,16320,6208,65877,539.5085695,M_M
2532,55,11,1424,13520,10928,65878,539.522573,M_M
2529,55,11,-112,11520,11072,65879,539.5365765,M_M
2525,55,10,-368,12112,10816,65880,539.55058,M_M
2524,55,10,272,13472,10592,65881,539.5645835,M_M
2524,55,10,1536,14768,9632,65882,539.578587,M_M
2524,55,10,1488,15376,9776,65883,539.5925905,M_M
2523,55,10,1232,15312,9632,65884,539.606594,M_M
2523,55,10,1456,14384,9552,65885,539.6205975,M_M
2526,55,11,1984,13712,9632,65910,539.970685,M_M
2526,55,11,1984,13712,9632,65911,539.9846885,M_M
2524,55,10,1968,13584,9552,65912,539.998692,M_M
2523,55,10,1920,13504,9328,65913,540.0126955,M_M
2522,55,10,2240,13824,9264,65914,540.026699,M_M
2521,55,10,2272,13664,9040,65915,540.0407025,M_M
2518,55,10,2112,13440,8976,65916,540.054706,M_M
2515,55,9,1952,13392,8832,65917,540.0687095,M_M
2516,55,9,1680,13264,9056,65918,540.082713,M_M
2518,55,10,1552,13120,9504,65919,540.0967165,M_M
2520,55,10,1616,13168,9040,65920,540.11072,M_M
2568,51,8,3792,12352,13584,65945,540.4608075,M_M
2572,51,8,4160,11760,13696,65946,540.474811,M_M
2578,51,8,4288,11712,13136,65947,540.4888145,M_M
2584,50,8,4176,11920,12800,65948,540.502818,M_M
2590,50,8,4144,12208,12928,65949,540.5168215,D_S_TI
2598,50,8,4432,12176,12864,65950,540.530825,D_S_TI
2605,49,9,4640,12320,12624,65951,540.5448285,D_S_TI
2614,49,9,4864,12256,12400,65952,540.558832,D_S_TI
2622,49,9,4896,12144,12016,65953,540.5728355,D_S_TI
2640,48,9,4768,11952,11632,65954,540.586839,D_S_TI
2649,48,10,4304,11920,11728,65955,540.6008425,D_S_TI
2904,42,15,3408,10864,11936,65980,540.95093,D_S_TI
2911,42,15,3328,11040,11856,65981,540.9649335,D_S_TI
2917,42,15,3184,11328,12016,65982,540.978937,D_S_TI
2922,42,15,3136,11744,12032,65983,540.9929405,D_S_TI
2927,42,15,2992,12032,11824,65984,541.006944,D_S_TI
2932,42,15,3056,12112,11904,65985,541.0209475,D_S_TI
2936,42,15,3088,11392,11904,65986,541.034951,D_S_TI
2941,42,15,3168,10752,12096,65987,541.0489545,D_S_TI
2943,42,15,3248,10048,12304,65988,541.062958,D_S_TI
2945,42,15,3344,10336,12464,65989,541.0769615,D_S_TI
2946,42,15,3312,10832,12336,65990,541.090965,D_S_TI
2935,42,13,3472,10896,11440,66015,541.4410525,D_S_TI
2935,42,13,3472,10896,11440,66016,541.455056,D_S_TI
2934,42,13,3456,10368,11760,66017,541.4690595,D_S_TI
2933,42,13,3472,10256,11936,66018,541.483063,D_S_TI
2932,42,13,3344,10432,12112,66019,541.4970665,D_S_TI
2931,42,13,3216,11072,12096,66020,541.51107,D_S_TI
2931,42,13,3120,11712,12112,66021,541.5250735,D_S_TI
2931,42,13,3184,11680,12144,66022,541.539077,D_S_TI
2931,42,13,3152,11648,12400,66023,541.5530805,D_S_TI
2930,42,13,3264,11200,12560,66024,541.567084,D_S_TI
2929,42,13,3184,11008,12640,66025,541.5810875,D_S_TI
2933,42,13,3264,10816,12128,66050,541.931175,D_S_TI
2933,42,13,3264,10816,12128,66051,541.9451785,D_S_TI
2932,42,13,3200,11280,11952,66052,541.959182,D_S_TI
2931,42,13,3088,11472,12352,66053,541.9731855,D_S_TI
2930,42,13,2928,11680,12400,66054,541.987189,D_S_TI
2929,42,13,3024,11648,12304,66055,542.0011925,D_S_TI
2929,42,13,3104,11280,12544,66056,542.015196,D_S_TI
2928,42,13,3040,11280,12592,66057,542.0291995,D_S_TI
2927,42,12,3120,11056,12944,66058,542.043203,D_S_TI
2926,42,12,3120,10864,12880,66059,542.0572065,D_S_TI
2925,42,12,3136,10960,13120,66060,542.07121,D_S_TI
2916,41,11,5520,6544,12624,66085,542.4212975,D_S_TH
2917,41,11,5424,8416,13264,66086,542.435301,D_S_TH
2920,41,11,4832,10560,13840,66087,542.4493045,D_S_TH
2923,41,11,3536,11344,14528,66088,542.463308,D_S_TH
2925,41,11,1664,11552,15712,66089,542.4773115,D_S_TH
2923,40,10,-528,10224,17792,66090,542.491315,D_S_TH
2925,40,10,448,11504,16288,66091,542.5053185,D_S_TH
2928,40,10,1824,12208,15024,66092,542.519322,D_S_TH
2933,40,10,2256,10768,14928,66093,542.5333255,D_S_TH
2934,40,9,1504,9408,14544,66094,542.547329,D_S_TH
2938,39,9,272,11584,14128,66095,542.5613325,D_S_TH
3185,32,14,3408,7856,15696,66120,542.91142,D_S_TI
3196,32,14,3328,7952,15376,66121,542.9254235,D_S_TI
3208,31,14,3248,7728,15056,66122,542.939427,D_S_TI
3218,31,15,3200,7664,15184,66123,542.9534305,D_S_TI
3224,31,15,3536,7536,15088,66124,542.967434,D_S_TI
3230,30,14,3920,7552,15056,66125,542.9814375,D_S_TI
3242,30,14,4240,7856,14576,66126,542.995441,D_S_TI
3247,30,14,4368,8048,14464,66127,543.0094445,D_S_TI
3254,30,14,4560,8192,14832,66128,543.023448,D_S_TI
3262,30,14,4256,8400,14672,66129,543.0374515,D_S_TI
3273,30,15,4032,8384,14912,66130,543.051455,D_S_TI
3326,28,13,2288,10800,13072,66155,543.4015425,D_S_TI
3326,28,13,2288,10800,13072,66156,543.415546,D_S_TI
3327,29,13,2384,10208,12736,66157,543.4295495,D_S_TI
3329,29,12,2400,9184,12800,66158,543.443553,D_S_TI
3333,29,12,2320,8512,13088,66159,543.4575565,D_S_TI
3334,29,12,2240,8080,14544,66160,543.47156,D_S_TH
3335,29,12,2416,8304,15056,66161,543.4855635,D_S_TH
3337,29,12,2768,8848,15088,66162,543.499567,D_S_TH
3338,29,12,2832,9152,15184,66163,543.5135705,D_S_TH
3339,29,12,2688,9728,15696,66164,543.527574,D_S_TH
3340,30,12,2688,9760,15536,66165,543.5415775,D_S_TH
3401,28,8,3104,480,23056,66191,543.9056685,D_S_TH
3409,28,8,3104,480,23056,66192,543.919672,D_S_TH
3420,28,8,5728,8800,18752,66193,543.9336755,D_S_TH
3434,28,9,6688,11264,16704,66194,543.947679,D_S_TH
3449,28,9,7456,11920,15744,66195,543.9616825,D_S_TH
3464,28,9,7696,11808,14704,66196,543.975686,D_S_TH
3480,28,10,7536,11712,13520,66197,543.9896895,D_S_TI
3495,28,10,6944,10976,13360,66198,544.003693,D_S_TI
3509,28,10,5872,9840,13344,66199,544.0176965,D_S_TI
3534,28,10,4640,9024,13200,66200,544.0317,D_S_TI
3546,28,10,2832,7808,12736,66201,544.0457035,D_S_TI
294,30,15,2176,3504,13808,66227,544.4097945,D_S_TI
294,30,15,2176,3504,13808,66227,544.4097945,D_S_TI
292,31,15,1472,5584,14160,66228,544.423798,D_S_TI
288,31,15,720,7232,16576,66229,544.4378015,D_S_TI
280,32,15,320,9376,17408,66230,544.451805,D_S_TI
269,33,15,-288,11792,16960,66231,544.4658085,D_S_TI
257,34,14,-496,13104,16528,66232,544.479812,D_S_TI
234,35,14,-400,13520,16752,66233,544.4938155,D_S_TI
224,36,13,464,12576,16960,66234,544.507819,D_S_TI
214,36,13,1680,12224,16064,66235,544.5218225,D_S_TI
205,36,12,2880,11360,14976,66236,544.535826,D_S_TI
193,35,11,-928,5216,18816,66250,544.731875,D_S_TI
190,35,11,-128,10560,16640,66251,544.7458785,D_S_TI
185,35,10,672,15360,13728,66252,544.759882,D_S_TI
182,35,10,1392,16880,14064,66253,544.7738855,D_S_TI
180,35,10,2240,15824,13584,66254,544.787889,D_S_TI
180,35,10,2576,13728,14640,66255,544.8018925,D_S_TI
183,35,10,3312,11472,15888,66256,544.815896,D_S_TI
193,36,10,4512,9680,15728,66257,544.8298995,D_S_TI
201,36,10,5648,8208,14336,66258,544.843903,D_S_TI
215,35,10,7216,4448,13328,66259,544.8579065,D_S_TI
230,34,10,7472,3392,13120,66260,544.87191,D_S_TI
534,37,13,3680,10288,6560,66285,545.2219975,D_S_TI
549,37,13,3952,7488,6640,66286,545.236001,D_S_TI
566,37,14,4448,5328,6992,66287,545.2500045,D_S_TI
585,36,14,5248,3744,8592,66288,545.264008,D_S_TI
601,36,15,5744,5776,11584,66289,545.2780115,D_S_TI
614,38,16,6544,10496,13728,66290,545.292015,D_S_TI
620,38,17,7680,16400,11952,66291,545.3060185,D_S_TI
629,38,17,6768,18752,11552,66292,545.320022,D_S_TI
638,38,17,5760,17632,12560,66293,545.3340255,D_S_TI
647,38,18,5456,15024,13904,66294,545.348029,D_S_TI
654,38,18,4848,12672,15024,66295,545.3620325,D_S_TI
582,39,15,64,9728,12320,66320,545.71212,D_S_TI
582,39,15,64,9728,12320,66321,545.7261235,D_S_TI
580,39,15,-704,10080,11536,66322,545.740127,D_S_TI
572,38,14,-1520,10640,10768,66323,545.7541305,D_S_TI
567,38,14,-1680,12192,9984,66324,545.768134,D_S_TI
559,38,13,-1072,11424,9408,66325,545.7821375,D_S_TI
552,38,13,-656,9616,9632,66326,545.796141,D_S_TI
544,38,12,0,8272,10608,66327,545.8101445,D_S_TI
534,39,12,944,8480,11504,66328,545.824148,D_S_TI
524,39,12,944,10112,14992,66329,545.8381515,D_S_TI
510,39,11,1456,16144,11776,66330,545.852155,D_S_TI
473,43,11,3264,8752,15552,66355,546.2022425,D_S_TI
474,42,11,3712,9216,15056,66356,546.216246,D_S_TI
474,42,11,3808,9808,14080,66357,546.2302495,D_S_TI
473,41,11,4064,10448,13168,66358,546.244253,D_S_TI
473,42,11,4288,10976,12048,66359,546.2582565,D_S_TI
472,42,11,4400,11328,11648,66360,546.27226,D_S_TI
473,42,11,4224,11632,11136,66361,546.2862635,D_S_TI
474,42,12,4160,11760,10544,66362,546.300267,D_S_TI
477,42,12,3760,11632,9728,66363,546.3142705,D_S_TI
483,42,13,3408,11392,8864,66364,546.328274,D_S_TI
485,42,13,2560,9040,8064,66365,546.3422775,D_S_TI
353,38,12,2448,4976,16448,66390,546.692365,D_S_TI
351,37,12,3216,5072,15792,66391,546.7063685,D_S_TI
349,37,12,3664,5456,14336,66392,546.720372,D_S_TI
349,37,12,4256,6224,12752,66393,546.7343755,D_S_TI
347,37,12,4688,6976,11536,66394,546.748379,D_S_TI
347,37,12,5056,7744,10720,66395,546.7623825,D_S_TI
346,38,12,5056,8912,10208,66396,546.776386,D_S_TI
340,38,13,4880,10144,10368,66397,546.7903895,D_S_TI
338,38,13,4128,11648,12400,66398,546.804393,D_S_TI
333,38,13,3760,12480,11616,66399,546.8183965,D_S_TI
329,39,13,3312,12976,10304,66400,546.8324,D_S_TI
258,41,11,6720,13584,13936,66425,547.1824875,D_S_TI
258,41,11,5472,12832,14944,66426,547.196491,D_S_TI
267,41,11,4400,12512,14368,66427,547.2104945,D_S_TI
273,41,11,3264,11872,13456,66428,547.224498,D_S_TI
276,41,11,2320,9968,13904,66429,547.2385015,D_S_TI
279,41,11,1616,7936,14736,66430,547.252505,D_S_TI
278,41,11,1344,6256,15952,66431,547.2665085,D_S_TI
276,41,11,1392,6464,15872,66432,547.280512,D_S_TI
273,41,11,1584,6816,15504,66433,547.2945155,D_S_TI
270,41,10,1648,7712,14832,66434,547.308519,D_S_TI
265,41,10,1744,8832,14128,66435,547.3225225,D_S_TI
341,39,15,1584,11968,16960,66460,547.67261,D_S_TI
327,39,14,1584,11968,16960,66461,547.6866135,D_S_TI
